Mã,Action,Conf,MFPM,Macro,MacroScore,Sector Flow,BCTC Risk,FundScore,W-Score,SMS,SMS Label,Mode,Giá,Vào,SL,TP1,R:R,AMF,Pattern,HMM,Stealth,T+ Setup,T+ Verdict,T+ Conf,Trend Warning,Dự báo,FC Conf%,CVD
TNI,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,32,24,WHALE_DISTRIBUTING,MODE_A,4960.0,4900.0,4570.0,5760.0,2.61,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
TYA,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,32,24,WHALE_DISTRIBUTING,MODE_A,18200.0,18200.0,17650.0,19150.0,1.73,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
VRC,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,45,37,RETAIL_DRIVEN,MODE_A,13000.0,13000.0,12100.0,15400.0,2.67,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
EID,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,31,23,WHALE_DISTRIBUTING,MODE_A,20300.0,20300.0,19650.0,21600.0,2.0,PASS,RSI_DIV_BULLISH,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
HCC,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,48,30,WHALE_DISTRIBUTING,MODE_A,26000.0,26000.0,24800.0,29100.0,2.58,PASS,VCP,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
HLC,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,38,30,WHALE_DISTRIBUTING,MODE_A,11700.0,11700.0,11300.0,12550.0,2.12,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
TTL,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,3,25,WHALE_DISTRIBUTING,MODE_A,8400.0,8250.0,7380.0,10550.0,2.64,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,35.0,NONE,,0.0,NEUTRAL
VCS,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,43,25,WHALE_DISTRIBUTING,MODE_A,38500.0,38500.0,37300.0,40600.0,1.75,PASS,VCP,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
VNF,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,44,36,RETAIL_DRIVEN,MODE_A,14800.0,14800.0,14250.0,16250.0,2.64,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,75.0,NONE,,0.0,NEUTRAL
CMV,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,41,41,RETAIL_DRIVEN,MODE_A,7900.0,7900.0,7410.0,9190.0,2.63,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
DVP,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,76000.0,76000.0,73700.0,78400.0,1.04,PASS,NONE,STEADY_BULL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
DXV,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,49,49,RETAIL_DRIVEN,MODE_A,3890.0,3890.0,3670.0,4470.0,2.64,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
KDC,NO_ACTION,—,30,NEUTRAL,0.0,OUTFLOW,SAFE,,52,42,RETAIL_DRIVEN,MODE_A,48100.0,48100.0,46650.0,51800.0,2.55,PASS,CUP_WITH_HANDLE,TRANSITIONAL,False,T_NO_SETUP,THEO_DOI,0.0,NONE,,0.0,NEUTRAL
MCP,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,49,49,RETAIL_DRIVEN,MODE_A,27400.0,27400.0,26550.0,28250.0,1.0,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
PDN,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,46,46,RETAIL_DRIVEN,MODE_A,107500.0,107500.0,104200.0,113700.0,1.88,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
PET,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,41,41,RETAIL_DRIVEN,MODE_A,48800.0,48250.0,45450.0,55600.0,2.62,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
SJD,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,14050.0,14050.0,13600.0,14400.0,0.78,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
TAL,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,44650.0,44650.0,42600.0,50000.0,2.61,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
CAP,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,56,56,RETAIL_DRIVEN,MODE_A,43500.0,43500.0,41200.0,49600.0,2.65,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
DST,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,49,49,RETAIL_DRIVEN,MODE_A,5300.0,5190.0,4610.0,6730.0,2.66,WARN,NONE,STEADY_BEAR,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
TFC,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,41,31,RETAIL_DRIVEN,MODE_A,49000.0,49000.0,47250.0,53500.0,2.57,PASS,CUP_WITH_HANDLE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
SZB,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,43200.0,43200.0,41900.0,44650.0,1.12,PASS,NONE,STEADY_BULL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
VGP,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,50,50,RETAIL_DRIVEN,MODE_A,26300.0,26050.0,25250.0,26900.0,1.06,PASS,NONE,TRANSITIONAL,False,T_RANGE_BREAK,THEO_DOI,30.0,NONE,,0.0,NEUTRAL
VMS,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,43,43,RETAIL_DRIVEN,MODE_A,59900.0,59200.0,55200.0,69800.0,2.65,WARN,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
CTF,NO_ACTION,—,28,NEUTRAL,0.0,NEUTRAL,SAFE,,57,49,RETAIL_DRIVEN,MODE_A,18200.0,18200.0,17650.0,19550.0,2.45,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_SUPPORT_BOUNCE,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
TCO,NO_ACTION,—,28,NEUTRAL,0.0,NEUTRAL,SAFE,,54,36,RETAIL_DRIVEN,MODE_A,14450.0,14450.0,13300.0,17400.0,2.57,WARN,VCP,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
TN1,NO_ACTION,—,28,NEUTRAL,0.0,NEUTRAL,SAFE,,52,34,RETAIL_DRIVEN,MODE_A,13850.0,13850.0,13200.0,15500.0,2.54,PASS,VCP,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
SHS,NO_ACTION,—,28,NEUTRAL,0.0,NEUTRAL,SAFE,,49,31,RETAIL_DRIVEN,MODE_A,18000.0,17750.0,16800.0,20200.0,2.58,PASS,VCP,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,55.0,NONE,,0.0,NEUTRAL
BCE,NO_ACTION,—,27,NEUTRAL,0.0,NEUTRAL,SAFE,,32,20,WHALE_DISTRIBUTING,MODE_A,8900.0,8900.0,8460.0,10050.0,2.61,PASS,WYCKOFF_SPRING,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
BMC,NO_ACTION,—,27,NEUTRAL,0.0,NEUTRAL,SAFE,,42,30,WHALE_DISTRIBUTING,MODE_A,12950.0,12950.0,12250.0,14700.0,2.5,PASS,WYCKOFF_SPRING,STEADY_BEAR,False,T_SUPPORT_BOUNCE,THEO_DOI,40.0,NONE,,0.0,NEUTRAL
CCC,NO_ACTION,—,27,NEUTRAL,0.0,NEUTRAL,SAFE,,52,40,RETAIL_DRIVEN,MODE_B,7850.0,7850.0,7400.0,9040.0,2.64,PASS,WYCKOFF_SPRING,TRANSITIONAL,False,T_NO_SETUP,THEO_DOI,0.0,NONE,,0.0,NEUTRAL
CSV,NO_ACTION,—,27,NEUTRAL,0.0,NEUTRAL,SAFE,,42,30,WHALE_DISTRIBUTING,MODE_A,25600.0,25600.0,24800.0,27500.0,2.38,PASS,WYCKOFF_SPRING,STEADY_BEAR,False,T_SUPPORT_BOUNCE,THEO_DOI,30.0,NONE,,0.0,NEUTRAL
DHG,NO_ACTION,—,27,NEUTRAL,0.0,NEUTRAL,SAFE,,39,27,WHALE_DISTRIBUTING,MODE_A,94300.0,94300.0,91400.0,97600.0,1.14,PASS,WYCKOFF_SPRING,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
TVB,NO_ACTION,—,27,NEUTRAL,0.0,NEUTRAL,SAFE,,38,26,WHALE_DISTRIBUTING,MODE_A,7400.0,7400.0,7020.0,8400.0,2.63,PASS,WYCKOFF_SPRING,STEADY_BEAR,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
POT,NO_ACTION,—,26,NEUTRAL,0.0,NEUTRAL,SAFE,,44,26,WHALE_DISTRIBUTING,MODE_B,19900.0,19900.0,19300.0,21050.0,1.92,PASS,VCP,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
ACG,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,28,28,WHALE_DISTRIBUTING,MODE_A,34400.0,34400.0,33250.0,37400.0,2.61,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
ACL,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,28,28,WHALE_DISTRIBUTING,MODE_A,13000.0,13000.0,12250.0,15000.0,2.67,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
AST,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,35,35,RETAIL_DRIVEN,MODE_A,71500.0,71500.0,69300.0,75000.0,1.59,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
BIC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,23450.0,23450.0,22700.0,24850.0,1.87,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
BID,NO_ACTION,—,25,NEUTRAL,0.0,OUTFLOW,SAFE,,26,26,WHALE_DISTRIBUTING,MODE_A,43400.0,43400.0,41050.0,49650.0,2.66,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
BSR,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,28350.0,28350.0,25550.0,35700.0,2.62,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
BSI,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,41,31,RETAIL_DRIVEN,MODE_A,35100.0,35100.0,33900.0,38250.0,2.62,PASS,CUP_WITH_HANDLE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
BWE,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,19,19,WHALE_DISTRIBUTING,MODE_A,44200.0,44200.0,42850.0,46550.0,1.74,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
BRC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,23,23,WHALE_DISTRIBUTING,MODE_A,12000.0,12000.0,11600.0,12900.0,2.25,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
CDC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,34,34,RETAIL_DRIVEN,MODE_A,20400.0,20400.0,18650.0,25000.0,2.63,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
CMG,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,32,32,RETAIL_DRIVEN,MODE_A,27900.0,27900.0,26700.0,30950.0,2.54,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
CTG,NO_ACTION,—,25,NEUTRAL,0.0,OUTFLOW,SAFE,,32,32,RETAIL_DRIVEN,MODE_A,34950.0,34950.0,33750.0,38150.0,2.67,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
DCL,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,39,39,RETAIL_DRIVEN,MODE_A,38200.0,38200.0,37050.0,41250.0,2.65,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
DBT,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,57,57,MIXED,MODE_A,12600.0,12400.0,11950.0,13500.0,2.44,PASS,NONE,STEADY_BULL,False,T_MOMENTUM_CONT,THEO_DOI,35.0,NONE,,0.0,NEUTRAL
DMC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,58600.0,58600.0,56500.0,64000.0,2.57,PASS,NONE,STEADY_BEAR,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
DPM,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,27,27,WHALE_DISTRIBUTING,MODE_A,26150.0,26150.0,24800.0,29700.0,2.63,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
DSN,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,38,38,RETAIL_DRIVEN,MODE_A,37750.0,37550.0,36400.0,39450.0,1.65,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
DXG,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,37,37,RETAIL_DRIVEN,MODE_A,15200.0,15200.0,14400.0,17350.0,2.69,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
GSP,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,38,38,RETAIL_DRIVEN,MODE_A,11250.0,11250.0,10850.0,12300.0,2.62,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
GMD,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,74800.0,74800.0,71700.0,82800.0,2.58,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
HSG,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,43,43,RETAIL_DRIVEN,MODE_A,12800.0,12550.0,12050.0,13850.0,2.6,PASS,NONE,TRANSITIONAL,False,T_BREAKOUT,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
KOS,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,35,35,RETAIL_DRIVEN,MODE_A,37900.0,37900.0,36750.0,39600.0,1.48,PASS,NONE,STEADY_BULL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
KMR,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,2840.0,2820.0,2730.0,2990.0,1.89,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
LBM,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,28600.0,28600.0,26800.0,33300.0,2.61,PASS,NONE,STEADY_BEAR,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
MDG,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,23,23,WHALE_DISTRIBUTING,MODE_A,35000.0,35000.0,33150.0,39900.0,2.65,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
MCM,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,35,35,RETAIL_DRIVEN,MODE_A,27800.0,27800.0,26950.0,29600.0,2.12,PASS,NONE,STEADY_BULL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
MSH,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,25,25,WHALE_DISTRIBUTING,MODE_A,34850.0,34850.0,33800.0,36850.0,1.9,PASS,NONE,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
MSN,NO_ACTION,—,25,NEUTRAL,0.0,OUTFLOW,SAFE,,33,33,RETAIL_DRIVEN,MODE_A,76900.0,76900.0,74200.0,84000.0,2.63,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
PHR,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,67000.0,67000.0,62200.0,79800.0,2.67,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
PLX,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,40000.0,40000.0,36550.0,49200.0,2.67,PASS,NONE,TRANSITIONAL,False,T_NO_SETUP,THEO_DOI,0.0,NONE,,0.0,NEUTRAL
PJT,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,8900.0,8900.0,8400.0,10200.0,2.6,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
SBG,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,37,37,RETAIL_DRIVEN,MODE_A,12400.0,12300.0,11800.0,13550.0,2.5,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,THEO_DOI,35.0,NONE,,0.0,NEUTRAL
SBA,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,35,35,RETAIL_DRIVEN,MODE_A,28800.0,28800.0,27900.0,30300.0,1.67,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
SBT,NO_ACTION,—,25,NEUTRAL,0.0,OUTFLOW,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,20800.0,20800.0,20150.0,22150.0,2.08,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
SGN,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,26,26,WHALE_DISTRIBUTING,MODE_A,52700.0,52700.0,51100.0,56200.0,2.19,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
SFG,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,10850.0,10850.0,10450.0,11800.0,2.38,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,75.0,NONE,,0.0,NEUTRAL
SHI,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,21,21,WHALE_DISTRIBUTING,MODE_A,14100.0,14100.0,13650.0,15300.0,2.67,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
SMB,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,20,20,WHALE_DISTRIBUTING,MODE_B,38200.0,38200.0,37050.0,40650.0,2.13,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
SRC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,34,34,RETAIL_DRIVEN,MODE_A,53600.0,53600.0,51900.0,57500.0,2.29,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
TCB,NO_ACTION,—,25,NEUTRAL,0.0,OUTFLOW,SAFE,,21,21,WHALE_DISTRIBUTING,MODE_A,32650.0,32650.0,31650.0,34950.0,2.3,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
TCM,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,21250.0,21250.0,20600.0,22900.0,2.54,PASS,NONE,STEADY_BEAR,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
TCT,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,23,23,WHALE_DISTRIBUTING,MODE_B,18000.0,18000.0,17450.0,19000.0,1.82,PASS,NONE,STEADY_BEAR,False,T_NO_SETUP,THEO_DOI,0.0,NONE,,0.0,NEUTRAL
TEG,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,32,32,RETAIL_DRIVEN,MODE_A,6420.0,6420.0,6120.0,7210.0,2.63,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
TIP,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,24,24,WHALE_DISTRIBUTING,MODE_A,18250.0,18250.0,17700.0,18950.0,1.27,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
VGC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,43200.0,43200.0,41450.0,47800.0,2.63,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
VHM,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,34,34,RETAIL_DRIVEN,MODE_A,156.4,160.0,140.0,190.0,1.5,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
VIX,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,32,32,RETAIL_DRIVEN,MODE_A,18700.0,18700.0,17350.0,22150.0,2.56,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,30.0,NONE,,0.0,NEUTRAL
VNS,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,25,25,WHALE_DISTRIBUTING,MODE_B,7640.0,7640.0,7390.0,8280.0,2.56,PASS,NONE,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
VTP,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,38,38,RETAIL_DRIVEN,MODE_A,66700.0,66700.0,62400.0,78000.0,2.63,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,THEO_DOI,35.0,NONE,,0.0,NEUTRAL
BKC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,29,29,WHALE_DISTRIBUTING,MODE_A,21100.0,21100.0,20000.0,24000.0,2.64,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
YBM,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,10000.0,10000.0,9600.0,11050.0,2.62,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
CEO,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,16900.0,16900.0,15750.0,19900.0,2.61,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
CAG,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,33,33,RETAIL_DRIVEN,MODE_A,6800.0,6800.0,6590.0,7310.0,2.43,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
CMS,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,6200.0,6200.0,5740.0,7410.0,2.63,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,55.0,NONE,,0.0,NEUTRAL
