Mã,Action,Conf,MFPM,Macro,MacroScore,Sector Flow,BCTC Risk,FundScore,W-Score,SMS,SMS Label,Mode,Giá,Vào,SL,TP1,R:R,AMF,Pattern,HMM,Stealth,T+ Setup,T+ Verdict,T+ Conf,Trend Warning,Dự báo,FC Conf%,CVD
SHP,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,29,29,WHALE_DISTRIBUTING,MODE_A,34050.0,34050.0,33000.0,35200.0,1.1,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
SKG,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,9350.0,9350.0,9060.0,9960.0,2.1,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
SMB,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,39850.0,39850.0,38650.0,41500.0,1.38,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
TCM,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,35,35,RETAIL_DRIVEN,MODE_A,23050.0,23050.0,22350.0,24700.0,2.36,PASS,NONE,STEADY_BEAR,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
TCL,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,34,34,RETAIL_DRIVEN,MODE_A,34450.0,34450.0,33400.0,35700.0,1.19,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
TIP,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,26,26,WHALE_DISTRIBUTING,MODE_A,18200.0,18200.0,17650.0,19000.0,1.45,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
TVB,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,32,32,RETAIL_DRIVEN,MODE_A,7500.0,7500.0,7120.0,8490.0,2.61,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
TYA,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,33,33,RETAIL_DRIVEN,MODE_A,18250.0,18250.0,17650.0,19850.0,2.67,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
VAB,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,10200.0,10200.0,9890.0,10700.0,1.61,PASS,NONE,STEADY_BEAR,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,90.0,NONE,,0.0,NEUTRAL
VCB,NO_ACTION,—,25,NEUTRAL,0.0,INFLOW,SAFE,,37,32,RETAIL_DRIVEN,MODE_A,60700.0,60700.0,58400.0,66700.0,2.61,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
VFG,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,27,27,WHALE_DISTRIBUTING,MODE_A,49100.0,49100.0,47600.0,51300.0,1.47,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
VIB,NO_ACTION,—,25,NEUTRAL,0.0,INFLOW,SAFE,,41,36,RETAIL_DRIVEN,MODE_A,16100.000000000002,16100.0,15600.0,17100.0,2.0,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
VSI,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,25,25,WHALE_DISTRIBUTING,MODE_B,23000.0,23000.0,22150.0,25250.0,2.65,WARN,NONE,TRANSITIONAL,False,T_NO_SETUP,THEO_DOI,0.0,NONE,,0.0,NEUTRAL
VTO,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,12250.0,12150.0,11750.0,12900.0,1.88,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
C69,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,15900.0,15900.0,15200.0,17750.0,2.64,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
CIA,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,10000.0,9940.0,9560.0,10950.0,2.66,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
CEO,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,17700.0,17450.0,16300.0,20400.0,2.57,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
CPC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,38,38,RETAIL_DRIVEN,MODE_A,17800.0,17650.0,17100.0,18800.0,2.09,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
BKC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,24,24,WHALE_DISTRIBUTING,MODE_A,21100.0,21100.0,19850.0,24350.0,2.6,PASS,NONE,TRANSITIONAL,False,T_RANGE_BREAK,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
HDA,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,6800.0,6740.0,6040.0,8600.0,2.66,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
LHC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,27,27,WHALE_DISTRIBUTING,MODE_A,96700.0,96700.0,93700.0,104000.0,2.43,PASS,NONE,STEADY_BEAR,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
MBG,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,33,33,RETAIL_DRIVEN,MODE_A,2800.0,2800.0,2560.0,3430.0,2.62,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
NST,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,32,32,RETAIL_DRIVEN,MODE_A,12400.0,12400.0,11900.0,13650.0,2.5,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
ONE,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,34,34,RETAIL_DRIVEN,MODE_A,11300.0,11300.0,10550.0,13300.0,2.67,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
PCE,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,29,29,WHALE_DISTRIBUTING,MODE_A,19500.0,19500.0,18900.0,20600.0,1.83,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,55.0,NONE,,0.0,NEUTRAL
PLC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,34,34,RETAIL_DRIVEN,MODE_A,22400.0,22150.0,20900.0,25450.0,2.64,PASS,NONE,STEADY_BEAR,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
PGN,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,48,48,RETAIL_DRIVEN,MODE_A,7300.0,7300.0,6550.0,9300.0,2.67,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
PMB,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,2,32,WHALE_DISTRIBUTING,MODE_A,11600.0,11600.0,11250.0,12050.0,1.29,PASS,NONE,STEADY_BULL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
POT,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,27,27,WHALE_DISTRIBUTING,MODE_A,20000.0,20000.0,18600.0,23700.0,2.64,PASS,NONE,TRANSITIONAL,False,T_NO_SETUP,THEO_DOI,0.0,NONE,,0.0,NEUTRAL
PPT,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,32,32,RETAIL_DRIVEN,MODE_A,15400.0,15400.0,14900.0,16250.0,1.7,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
PSE,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,38,38,RETAIL_DRIVEN,MODE_A,11000.0,11000.0,10650.0,11350.0,1.0,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
PVC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,33,33,RETAIL_DRIVEN,MODE_A,15700.0,15450.0,14050.0,19100.0,2.61,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,75.0,NONE,,0.0,NEUTRAL
PVB,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,29,29,WHALE_DISTRIBUTING,MODE_A,27800.0,27800.0,26150.0,32200.0,2.67,PASS,NONE,STEADY_BEAR,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
PVI,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,79300.0,79300.0,76600.0,86300.0,2.59,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
SCG,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,35,35,RETAIL_DRIVEN,MODE_A,68600.0,68600.0,66500.0,71500.0,1.38,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
SHS,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,35,35,RETAIL_DRIVEN,MODE_A,17700.0,17700.0,16850.0,19850.0,2.53,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
TIG,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,29,29,WHALE_DISTRIBUTING,MODE_A,6600.0,6600.0,6340.0,7290.0,2.65,PASS,NONE,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
TVC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,44,44,RETAIL_DRIVEN,MODE_A,8400.0,8230.0,7850.0,9230.0,2.63,WARN,NONE,TRANSITIONAL,False,T_RANGE_BREAK,THEO_DOI,30.0,NONE,,0.0,NEUTRAL
TVD,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,35,35,RETAIL_DRIVEN,MODE_A,10200.0,10200.0,9890.0,10900.0,2.26,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
VCC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,33,33,RETAIL_DRIVEN,MODE_A,10200.0,10200.0,9870.0,11050.0,2.58,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
VHE,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,3400.0,3330.0,3100.0,3930.0,2.61,WARN,NONE,TRANSITIONAL,False,T_BREAKOUT,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
VNC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,36100.0,36100.0,35000.0,37350.0,1.14,PASS,NONE,TRANSITIONAL,False,T_BREAKOUT,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
VMS,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,60000.0,58900.0,55500.0,67800.0,2.62,WARN,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
VSA,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,28,28,WHALE_DISTRIBUTING,MODE_A,19200.0,19200.0,17850.0,22700.0,2.59,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
DC4,NO_ACTION,—,23,NEUTRAL,0.0,NEUTRAL,SAFE,,36,18,WHALE_DISTRIBUTING,MODE_B,8660.0,8660.0,8400.0,9100.0,1.69,PASS,VCP,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
DTA,NO_ACTION,—,23,NEUTRAL,0.0,NEUTRAL,SAFE,,26,18,WHALE_DISTRIBUTING,MODE_A,3540.0,3540.0,3410.0,3870.0,2.54,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
FIT,NO_ACTION,—,23,NEUTRAL,0.0,NEUTRAL,SAFE,,33,25,WHALE_DISTRIBUTING,MODE_B,4100.0,4100.0,3920.0,4550.0,2.5,PASS,RSI_DIV_BULLISH,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
HTG,NO_ACTION,—,23,NEUTRAL,0.0,NEUTRAL,SAFE,,32,24,WHALE_DISTRIBUTING,MODE_A,41000.0,41000.0,39750.0,43200.0,1.76,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
PPC,NO_ACTION,—,23,NEUTRAL,0.0,NEUTRAL,SAFE,,33,25,WHALE_DISTRIBUTING,MODE_A,9810.0,9810.0,9510.0,10300.0,1.63,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
PVD,NO_ACTION,—,23,NEUTRAL,0.0,NEUTRAL,SAFE,,57,39,RETAIL_DRIVEN,MODE_B,33700.0,33700.0,31400.0,39800.0,2.65,PASS,VCP,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
TBC,NO_ACTION,—,23,NEUTRAL,0.0,NEUTRAL,SAFE,,27,19,WHALE_DISTRIBUTING,MODE_B,32000.0,32000.0,30950.0,34800.0,2.67,PASS,RSI_DIV_BULLISH,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
PBP,NO_ACTION,—,23,NEUTRAL,0.0,NEUTRAL,SAFE,,28,20,WHALE_DISTRIBUTING,MODE_A,12300.0,12300.0,11900.0,13150.0,2.12,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
VNR,NO_ACTION,—,23,NEUTRAL,0.0,NEUTRAL,SAFE,,32,24,WHALE_DISTRIBUTING,MODE_A,20500.0,20500.0,19850.0,21350.0,1.31,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
PTC,NO_ACTION,—,22,NEUTRAL,0.0,NEUTRAL,SAFE,,51,39,RETAIL_DRIVEN,MODE_B,6710.0,6710.0,6170.0,8140.0,2.65,WARN,WYCKOFF_SPRING,TRANSITIONAL,False,T_OVERSOLD_RECOVERY,THEO_DOI,35.0,NONE,,0.0,NEUTRAL
BRC,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,0,19,WHALE_DISTRIBUTING,MODE_A,12300.0,12300.0,11900.0,13350.0,2.62,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
CTS,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,28050.0,27600.0,26550.0,30300.0,2.57,PASS,NONE,TRANSITIONAL,False,T_RANGE_BREAK,THEO_DOI,30.0,NONE,,0.0,NEUTRAL
DCL,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,43,43,RETAIL_DRIVEN,MODE_A,38400.0,38400.0,37150.0,41750.0,2.68,PASS,NONE,TRANSITIONAL,False,T_NO_SETUP,THEO_DOI,0.0,NONE,,0.0,NEUTRAL
DPM,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,41,41,RETAIL_DRIVEN,MODE_A,27000.0,27000.0,25600.0,30650.0,2.61,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
HII,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,48,48,RETAIL_DRIVEN,MODE_B,6550.0,6550.0,6040.0,7890.0,2.63,WARN,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
HTL,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,46,46,RETAIL_DRIVEN,MODE_A,22100.0,22100.0,21400.0,23050.0,1.36,PASS,NONE,TRANSITIONAL,False,T_OVERSOLD_RECOVERY,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
HTN,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,8200.0,8110.0,7660.0,9290.0,2.62,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,35.0,NONE,,0.0,NEUTRAL
NAV,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,37,27,WHALE_DISTRIBUTING,MODE_A,16700.0,16350.0,15850.0,17500.0,2.3,PASS,CUP_WITH_HANDLE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
PDN,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,43,43,RETAIL_DRIVEN,MODE_A,105000.0,105000.0,100900.0,115700.0,2.61,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
POW,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,50,50,RETAIL_DRIVEN,MODE_B,14100.0,14100.0,13450.0,15800.0,2.62,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,THEO_DOI,40.0,NONE,,0.0,NEUTRAL
SHA,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,51,51,RETAIL_DRIVEN,MODE_A,3950.0,3950.0,3830.0,4260.0,2.58,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
TDH,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,32,32,RETAIL_DRIVEN,MODE_A,3870.0,3870.0,3560.0,4680.0,2.61,WARN,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,35.0,NONE,,0.0,NEUTRAL
DL1,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,49,49,RETAIL_DRIVEN,MODE_B,5400.0,5400.0,4920.0,6660.0,2.62,WARN,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
EBS,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,46,46,RETAIL_DRIVEN,MODE_B,10600.0,10600.0,10150.0,11750.0,2.56,WARN,NONE,TRANSITIONAL,False,T_OVERSOLD_RECOVERY,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
HGM,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,47,47,RETAIL_DRIVEN,MODE_A,176.9,180.0,170.0,190.0,1.0,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
IVS,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,44,44,RETAIL_DRIVEN,MODE_B,7000.0,7000.0,6580.0,8110.0,2.64,WARN,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,THEO_DOI,35.0,NONE,,0.0,NEUTRAL
KSD,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,29,29,WHALE_DISTRIBUTING,MODE_A,4500.0,4410.0,4000.0,5500.0,2.66,WARN,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
PVG,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,6300.0,6300.0,6020.0,7040.0,2.64,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
SAF,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,32,32,RETAIL_DRIVEN,MODE_A,56000.0,54900.0,52500.0,61200.0,2.62,WARN,NONE,TRANSITIONAL,False,T_BREAKOUT,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
WSS,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,39,39,RETAIL_DRIVEN,MODE_A,6500.0,6400.0,6130.0,7110.0,2.63,PASS,NONE,TRANSITIONAL,False,T_BREAKOUT,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
PC1,NO_ACTION,—,18,NEUTRAL,0.0,NEUTRAL,SAFE,,40,22,WHALE_DISTRIBUTING,MODE_A,17850.0,17850.0,16100.0,22500.0,2.66,WARN,VCP,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
PNJ,NO_ACTION,—,18,NEUTRAL,0.0,NEUTRAL,SAFE,,48,30,WHALE_DISTRIBUTING,MODE_A,67300.0,67300.0,64200.0,75400.0,2.61,PASS,VCP,STEADY_BEAR,False,T_NO_SETUP,THEO_DOI,0.0,NONE,,0.0,NEUTRAL
PVT,NO_ACTION,—,18,NEUTRAL,0.0,NEUTRAL,SAFE,,43,43,RETAIL_DRIVEN,MODE_B,24050.0,24050.0,22300.0,28650.0,2.63,WARN,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
SGT,NO_ACTION,—,18,NEUTRAL,0.0,NEUTRAL,SAFE,,35,35,RETAIL_DRIVEN,MODE_B,15150.0,15150.0,14350.0,17200.0,2.56,PASS,NONE,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
THG,NO_ACTION,—,18,NEUTRAL,0.0,NEUTRAL,SAFE,,48,30,WHALE_DISTRIBUTING,MODE_A,43300.0,43300.0,42000.0,45200.0,1.46,PASS,VCP,TRANSITIONAL,False,T_OVERSOLD_RECOVERY,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
VCI,NO_ACTION,—,18,NEUTRAL,0.0,NEUTRAL,SAFE,,52,34,RETAIL_DRIVEN,MODE_A,25600.0,25600.0,24550.0,28250.0,2.52,PASS,VCP,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
VSC,NO_ACTION,—,18,NEUTRAL,0.0,NEUTRAL,SAFE,,47,29,WHALE_DISTRIBUTING,MODE_A,21500.0,21500.0,20200.0,24900.0,2.62,PASS,VCP,TRANSITIONAL,False,T_NO_SETUP,THEO_DOI,0.0,NONE,,0.0,NEUTRAL
IDC,NO_ACTION,—,18,NEUTRAL,0.0,NEUTRAL,SAFE,,49,31,RETAIL_DRIVEN,MODE_A,43900.0,43900.0,42100.0,48600.0,2.61,WARN,VCP,STEADY_BEAR,False,T_OVERSOLD_RECOVERY,CHO_XAC_NHAN,75.0,NONE,,0.0,NEUTRAL
L18,NO_ACTION,—,18,NEUTRAL,0.0,NEUTRAL,SAFE,,44,26,WHALE_DISTRIBUTING,MODE_A,20900.0,20900.0,19850.0,23600.0,2.57,WARN,VCP,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
LAS,NO_ACTION,—,18,NEUTRAL,0.0,NEUTRAL,SAFE,,42,24,WHALE_DISTRIBUTING,MODE_A,15600.0,15600.0,14750.0,17800.0,2.59,PASS,VCP,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
HPX,NO_ACTION,—,16,NEUTRAL,0.0,NEUTRAL,SAFE,,36,28,WHALE_DISTRIBUTING,MODE_B,4510.0,4510.0,4360.0,4910.0,2.67,WARN,RSI_DIV_BULLISH,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
BCE,NO_ACTION,—,15,NEUTRAL,0.0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,10800.0,10800.0,10400.0,11850.0,2.62,PASS,NONE,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
BKG,NO_ACTION,—,15,NEUTRAL,0.0,NEUTRAL,SAFE,,33,33,RETAIL_DRIVEN,MODE_A,2490.0,2490.0,2400.0,2730.0,2.67,PASS,NONE,STEADY_BEAR,False,T_OVERSOLD_RECOVERY,THEO_DOI,40.0,NONE,,0.0,NEUTRAL
BMP,NO_ACTION,—,15,NEUTRAL,0.0,NEUTRAL,SAFE,,49,49,RETAIL_DRIVEN,MODE_A,157200.0,156200.0,149300.0,174400.0,2.64,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
BSI,NO_ACTION,—,15,NEUTRAL,0.0,NEUTRAL,SAFE,,29,29,WHALE_DISTRIBUTING,MODE_A,35000.0,35000.0,33850.0,38000.0,2.61,PASS,NONE,STEADY_BEAR,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
CCL,NO_ACTION,—,15,NEUTRAL,0.0,NEUTRAL,SAFE,,26,26,WHALE_DISTRIBUTING,MODE_A,4850.0,4850.0,4690.0,5280.0,2.69,PASS,NONE,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
