Mã,Sàn,Action,Conf,MFPM,Macro,MacroScore,BCTC Risk,Days→BCTC,FundScore,W-Score,SMS,SMS Label,Mode,Giá,Vào lệnh,Cắt lỗ,SL%,TP1,TP2,R:R,RSI14,ATR14,SMA20,Vol,AvgVol20d,M-CVD5d,M-CVD Trend,Stealth,Dist Warn,AMD,HMM,AMF,Pattern,Sector Flow,PT Net 5d,PT Ratio 5d,Sizing%,Sizing Qty,Sector,Trend Warning,Dự báo,FC Conf%,T+ Verdict,A×T+ Ý nghĩa,T+ Exit,T+ Conf%
ASP,HOSE,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,32,32,RETAIL_DRIVEN,MODE_B,7400.0,7400.0,6690.0,-9.59,9290.0,11200.0,2.66,67.7,472.0,6918.0,56000,274995,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TRUNG LẬP,66.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 6,980.0 | T+2.5 8,110.0 | T+5 8,580.0",65.0
KOS,HOSE,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,37,37,RETAIL_DRIVEN,MODE_A,38000.0,38000.0,36850.0,-3.03,40450.0,42950.0,2.13,65.4,618.0,38248.0,171400,452550,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,OUTFLOW,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,70.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 37,400.0 | T+2.5 39,000.0 | T+5 39,750.0",65.0
VCB,HOSE,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,52,52,MIXED,MODE_A,63500.0,63500.0,61000.0,-3.94,70100.0,76600.0,2.64,64.3,1643.0,61355.0,8118400,11019785,7267440.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,OUTFLOW,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,70.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 62,000.0 | T+2.5 66,000.0 | T+5 67,600.0",65.0
PRE,HNX,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,44,44,RETAIL_DRIVEN,MODE_A,27500.0,26950.0,26100.0,-3.15,28650.0,30400.0,2.0,91.4,429.0,25380.0,5200,10960,0.0,FLAT,False,NONE,RANGING,STEADY_BULL,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_EXHAUSTING,TRUNG LẬP,66.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 27,100.0 | T+2.5 28,150.0 | T+5 28,550.0",65.0
YBM,HOSE,WATCH,LOW,55,NEUTRAL,0.0,SAFE,,,41,41,RETAIL_DRIVEN,MODE_A,10300.0,10200.0,9840.0,-3.53,11150.0,12100.0,2.64,54.8,239.0,10160.0,100,1510,1800.0,UP,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,58.0,CHO_XAC_NHAN,Co manh moi quan sat nhung chua du xac suat de vao lenh; uu tien cho them xac nhan.,"Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 10,050.0 | T+2.5 10,700.0 | T+5 10,950.0",60.0
PGI,HOSE,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,25,25,WHALE_DISTRIBUTING,MODE_A,19200.0,19200.0,18550.0,-3.39,20850.0,22550.0,2.54,60.6,418.0,19315.0,800,3085,0.0,DOWN,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,57.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 18,800.0 | T+2.5 19,850.0 | T+5 20,350.0",60.0
CDC,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,34,34,RETAIL_DRIVEN,MODE_B,22650.0,22650.0,21000.0,-7.28,27000.0,31300.0,2.64,80.5,1082.0,20218.0,90900,288905,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TRUNG LẬP,66.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 21,700.0 | T+2.5 24,250.0 | T+5 25,350.0",60.0
HU1,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,37,37,RETAIL_DRIVEN,MODE_A,6330.0,6330.0,5890.0,-6.95,7500.0,8660.0,2.66,56.3,291.0,6158.0,200,530,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,27.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 6,070.0 | T+2.5 6,850.0 | T+5 7,200.0",60.0
NAF,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,34,34,RETAIL_DRIVEN,MODE_A,51300.0,51300.0,49750.0,-3.02,55300.0,59300.0,2.58,68.0,1004.0,50250.0,359400,580120,282420.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,3.42,200,,UPTREND_STRENGTHENING,TRUNG LẬP,66.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 50,400.0 | T+2.5 53,100.0 | T+5 54,300.0",60.0
CAG,HNX,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,33,33,RETAIL_DRIVEN,MODE_A,6800.0,6800.0,6590.0,-3.09,7340.0,7890.0,2.57,50.0,136.0,6880.0,500,2575,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,GIẢM,63.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 6,660.0 | T+2.5 7,020.0 | T+5 7,180.0",60.0
PVC,HNX,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,39,39,RETAIL_DRIVEN,MODE_A,15800.0,15800.0,14300.0,-9.49,19800.0,23800.0,2.67,54.4,1000.0,15475.0,631800,1357535,782010.0,FLAT,False,CAUTION,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,57.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 14,900.0 | T+2.5 17,600.0 | T+5 18,800.0",60.0
BSR,HOSE,NO_ACTION,—,20,NEUTRAL,0.0,SAFE,,,48,48,RETAIL_DRIVEN,MODE_B,30200.0,30200.0,27400.0,-9.27,37600.0,45050.0,2.64,66.2,1854.0,27972.0,5104300,17620740,0.0,FLAT,False,CAUTION,MARKUP,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TRUNG LẬP,61.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 28,550.0 | T+2.5 33,550.0 | T+5 35,750.0",60.0
HTV,HOSE,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,30,30,WHALE_DISTRIBUTING,MODE_B,13500.0,13500.0,12400.0,-8.15,16400.0,19250.0,2.64,63.5,721.0,12770.0,200,4565,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,54.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 12,850.0 | T+2.5 14,800.0 | T+5 15,650.0",60.0
QNP,HOSE,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,35,35,RETAIL_DRIVEN,MODE_A,32299.999999999996,32300.0,30450.0,-5.73,37100.0,41950.0,2.59,43.5,1204.0,32662.0,600,1430,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,57.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 31,200.0 | T+2.5 34,450.0 | T+5 35,900.0",60.0
TCM,HOSE,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,34,34,RETAIL_DRIVEN,MODE_A,22700.0,22700.0,22000.0,-3.08,24350.0,25950.0,2.36,36.4,407.0,22935.0,423600,612200,340980.0,FLAT,False,NONE,RANGING,STEADY_BEAR,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,61.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 22,300.0 | T+2.5 23,350.0 | T+5 23,850.0",60.0
VPS,HOSE,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,28,28,WHALE_DISTRIBUTING,MODE_A,8600.0,8600.0,8340.0,-3.02,9210.0,9830.0,2.35,33.8,154.0,8767.0,1000,4375,0.0,FLAT,False,NONE,RANGING,STEADY_BEAR,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,73.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 8,450.0 | T+2.5 8,850.0 | T+5 9,030.0",60.0
SZL,HOSE,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,34,34,RETAIL_DRIVEN,MODE_A,52000.0,52000.0,50200.0,-3.46,56500.0,61100.0,2.5,46.0,1136.0,52715.0,8100,12905,0.0,FLAT,False,WATCH,MARKUP,STEADY_BULL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,55.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 51,000.0 | T+2.5 54,000.0 | T+5 55,400.0",55.0
DLG,HOSE,NO_ACTION,—,33,NEUTRAL,0.0,SAFE,,,52,34,RETAIL_DRIVEN,MODE_A,2650.0,2650.0,2540.0,-4.15,2920.0,3190.0,2.45,36.7,67.0,2682.0,148600,910795,0.0,FLAT,False,NONE,RANGING,STEADY_BEAR,PASS,VCP,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,48.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 2,590.0 | T+2.5 2,770.0 | T+5 2,850.0",55.0
VDP,HOSE,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,49,49,RETAIL_DRIVEN,MODE_A,55900.0,55000.0,53000.0,-3.64,60100.0,65200.0,2.55,37.4,1279.0,56115.0,100,4070,15960.0,UP,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,3.67,200,,UPTREND_STRENGTHENING,TĂNG,85.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 54,600.0 | T+2.5 57,900.0 | T+5 59,500.0",55.0
OGC,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,45,45,RETAIL_DRIVEN,MODE_A,3200.0,3140.0,2990.0,-4.78,3530.0,3910.0,2.6,61.6,96.0,3002.0,1138500,577210,1043730.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,BREAKOUT_EMERGING,TRUNG LẬP,20.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 3,110.0 | T+2.5 3,340.0 | T+5 3,440.0",55.0
TTH,HNX,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,38,38,RETAIL_DRIVEN,MODE_A,2300.0,2300.0,2120.0,-7.83,2760.0,3210.0,2.56,50.0,114.0,2330.0,11700,63045,56490.0,UP,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,88.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 2,190.0 | T+2.5 2,480.0 | T+5 2,620.0",55.0
ICG,HNX,NO_ACTION,—,20,NEUTRAL,0.0,SAFE,,,41,31,RETAIL_DRIVEN,MODE_A,16000.0,16000.0,15400.0,-3.75,17550.0,19100.0,2.58,38.5,389.0,16363.0,7000,13530,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,CUP_WITH_HANDLE,NEUTRAL,0.0,0.0,4.27,800,,UPTREND_STRENGTHENING,TĂNG,55.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 15,727.8 | T+2.5 16,600.0 | T+5 16,950.0",55.0
VTO,HOSE,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,37,37,RETAIL_DRIVEN,MODE_A,11850.0,11850.0,11450.0,-3.38,12500.0,13100.0,1.62,36.8,157.0,12038.0,35200,192835,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,20.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 11,723.4 | T+2.5 12,100.0 | T+5 12,300.0",55.0
WCS,HNX,NO_ACTION,—,45,NEUTRAL,0.0,SAFE,,,42,42,RETAIL_DRIVEN,MODE_B,355.0,360.0,320.0,-11.11,440.0,530.0,2.0,61.1,21.0,294.0,400,790,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,50.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 330.0 | T+2.5 400.0 | T+5 430.0,50.0
DXS,HOSE,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,40,40,RETAIL_DRIVEN,MODE_A,7870.0,7870.0,7300.0,-7.24,9390.0,10900.0,2.67,50.0,380.0,7840.0,841500,3850895,2321100.0,FLAT,False,WATCH,MARKUP,TRANSITIONAL,PASS,NONE,OUTFLOW,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,GIẢM,76.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 7,530.0 | T+2.5 8,550.0 | T+5 9,010.0",50.0
