Mã,Sàn,Action,Conf,MFPM,Macro,MacroScore,BCTC Risk,Days→BCTC,FundScore,W-Score,SMS,SMS Label,Mode,Giá,Vào lệnh,Cắt lỗ,SL%,TP1,TP2,R:R,RSI14,ATR14,SMA20,Vol,AvgVol20d,M-CVD5d,M-CVD Trend,Stealth,Dist Warn,AMD,HMM,AMF,Pattern,Sector Flow,PT Net 5d,PT Ratio 5d,Sizing%,Sizing Qty,Sector,Trend Warning,Dự báo,FC Conf%,T+ Verdict,A×T+ Ý nghĩa,T+ Exit,T+ Conf%
CRE,HOSE,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,49,49,RETAIL_DRIVEN,MODE_A,7480.0,7480.0,7070.0,-5.48,8550.0,9620.0,2.61,50.6,267.0,7548.0,112200,150140,240090.0,UP,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TĂNG,76.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 7,255.2 | T+2.5 7,910.0 | T+5 8,230.0",60.0
GSP,HOSE,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,43,43,RETAIL_DRIVEN,MODE_A,11250.0,11250.0,10850.0,-3.56,12300.0,13300.0,2.62,48.0,257.0,11298.0,2200,96115,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,21.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 11,000.0 | T+2.5 11,700.0 | T+5 12,000.0",60.0
SVD,HOSE,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,49,49,RETAIL_DRIVEN,MODE_B,4590.0,4590.0,4270.0,-6.97,5440.0,6280.0,2.66,92.8,211.0,3742.0,100,19565,50760.0,UP,False,NONE,MARKUP,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,GIẢM,74.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 4,400.0 | T+2.5 4,910.0 | T+5 5,120.0",60.0
MCM,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,35,35,RETAIL_DRIVEN,MODE_A,28800.0,28800.0,27900.0,-3.12,30500.0,32250.0,1.89,68.3,429.0,28360.0,1600,45525,0.0,FLAT,False,NONE,MARKUP,STEADY_BULL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,GIẢM,88.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 28,400.0 | T+2.5 29,550.0 | T+5 30,100.0",60.0
MST,HNX,NO_ACTION,—,23,NEUTRAL,0.0,SAFE,,,53,45,RETAIL_DRIVEN,MODE_B,7800.0,7800.0,7280.0,-6.67,9170.0,10550.0,2.63,38.5,343.0,8035.0,250700,2447965,2399700.0,UP,False,NONE,MARKUP,TRANSITIONAL,PASS,RSI_DIV_BULLISH,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,73.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 7,490.0 | T+2.5 8,420.0 | T+5 8,830.0",60.0
SVN,HNX,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,37,37,RETAIL_DRIVEN,MODE_A,2100.0,2080.0,1890.0,-9.13,2570.0,3050.0,2.58,50.0,121.0,2075.0,10000,80540,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,30.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 1,990.0 | T+2.5 2,320.0 | T+5 2,460.0",55.0
PAC,HOSE,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,47,47,RETAIL_DRIVEN,MODE_A,22450.0,22450.0,21750.0,-3.12,23950.0,25500.0,2.14,46.9,379.0,22458.0,17500,299030,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TĂNG,62.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 22,050.0 | T+2.5 23,050.0 | T+5 23,500.0",55.0
VDP,HOSE,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,49,49,RETAIL_DRIVEN,MODE_A,55900.0,55000.0,53000.0,-3.64,60100.0,65200.0,2.55,37.4,1279.0,56115.0,100,4070,15960.0,UP,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,3.67,200,,UPTREND_STRENGTHENING,TĂNG,85.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 54,600.0 | T+2.5 57,900.0 | T+5 59,500.0",55.0
OGC,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,52,52,RETAIL_DRIVEN,MODE_A,3120.0,3060.0,2890.0,-5.56,3500.0,3930.0,2.59,53.5,109.0,3003.0,146100,544155,1043730.0,UP,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,48.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 3,020.0 | T+2.5 3,320.0 | T+5 3,450.0",55.0
PAN,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,36,36,RETAIL_DRIVEN,MODE_A,33200.0,32750.0,31300.0,-4.43,36600.0,40450.0,2.66,63.5,964.0,32275.0,376300,1172410,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,OUTFLOW,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,50.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 32,350.0 | T+2.5 34,650.0 | T+5 35,600.0",55.0
