Mã,Sàn,Action,Conf,MFPM,Macro,MacroScore,BCTC Risk,Days→BCTC,FundScore,W-Score,SMS,SMS Label,Mode,Giá,Vào lệnh,Cắt lỗ,SL%,TP1,TP2,R:R,RSI14,ATR14,SMA20,Vol,AvgVol20d,M-CVD5d,M-CVD Trend,Stealth,Dist Warn,AMD,HMM,AMF,Pattern,Sector Flow,PT Net 5d,PT Ratio 5d,Sizing%,Sizing Qty,Sector,Trend Warning,Dự báo,FC Conf%,T+ Verdict,A×T+ Ý nghĩa,T+ Exit,T+ Conf%
PDR,HOSE,WATCH,LOW,50,NEUTRAL,0.0,SAFE,,,48,48,RETAIL_DRIVEN,MODE_A,16950.0,16600.0,15750.0,-5.12,18800.0,21000.0,2.59,55.4,550.0,16400.0,35169700,11358065,10550910.0,UP,False,NONE,MARKUP,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,BREAKOUT_EMERGING,TRUNG LẬP,32.0,CHO_XAC_NHAN,Co manh moi quan sat nhung chua du xac suat de vao lenh; uu tien cho them xac nhan.,"Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 16,400.0 | T+2.5 18,050.0 | T+5 18,900.0",80.0
TRC,HOSE,NO_ACTION,—,43,NEUTRAL,0.0,SAFE,,,54,36,RETAIL_DRIVEN,MODE_A,75500.0,75500.0,73200.0,-3.05,80900.0,86300.0,2.35,56.4,1350.0,74850.0,4600,25520,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,VCP,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,36.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 74,300.0 | T+2.5 77,900.0 | T+5 79,600.0",80.0
SHP,HOSE,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,28,28,WHALE_DISTRIBUTING,MODE_A,34200.0,34200.0,33150.0,-3.07,35000.0,35750.0,0.76,53.7,196.0,34102.0,400,3390,-3090.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,58.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 34,000.0 | T+2.5 34,550.0 | T+5 34,800.0",80.0
PSI,HNX,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,55,55,RETAIL_DRIVEN,MODE_A,8600.0,8600.0,8240.0,-4.19,9540.0,10500.0,2.61,50.0,236.0,8505.0,18500,291880,0.0,UP,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TRUNG LẬP,66.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 8,390.0 | T+2.5 9,020.0 | T+5 9,310.0",80.0
HCM,HOSE,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,36,36,RETAIL_DRIVEN,MODE_A,28200.0,28200.0,26700.0,-5.32,32100.0,36050.0,2.6,47.8,979.0,28048.0,1157800,8907545,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,60.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 27,300.0 | T+2.5 29,950.0 | T+5 31,150.0",80.0
HDB,HOSE,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,31,31,RETAIL_DRIVEN,MODE_A,26450.0,26450.0,25450.0,-3.78,29050.0,31600.0,2.6,48.5,646.0,26812.0,4347500,12497785,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,OUTFLOW,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,85.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 25,850.0 | T+2.5 27,600.0 | T+5 28,400.0",80.0
S99,HNX,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,32,32,RETAIL_DRIVEN,MODE_A,9400.0,9400.0,8950.0,-4.79,10600.0,11800.0,2.67,47.1,300.0,9455.0,12500,112705,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,50.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 9,130.0 | T+2.5 9,940.0 | T+5 10,300.0",80.0
VTH,HNX,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,32,32,RETAIL_DRIVEN,MODE_A,8400.0,8400.0,7880.0,-6.19,9770.0,11150.0,2.63,53.8,343.0,8605.0,3000,1195,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,70.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 8,090.0 | T+2.5 9,020.0 | T+5 9,430.0",80.0
DXV,HOSE,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,49,49,RETAIL_DRIVEN,MODE_A,3890.0,3890.0,3670.0,-5.66,4470.0,5040.0,2.64,43.9,144.0,3888.0,1300,3545,7650.0,UP,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,53.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 3,760.0 | T+2.5 4,150.0 | T+5 4,320.0",80.0
PDN,HOSE,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,46,46,RETAIL_DRIVEN,MODE_A,107500.0,107500.0,104200.0,-3.07,113700.0,119800.0,1.88,56.8,1543.0,106265.0,200,2460,0.0,UP,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,34.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 106,100.0 | T+2.5 110,300.0 | T+5 112,100.0",80.0
ACL,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,28,28,WHALE_DISTRIBUTING,MODE_A,13000.0,13000.0,12250.0,-5.77,15000.0,17000.0,2.67,47.9,500.0,13132.0,100,3960,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,60.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 12,500.0 | T+2.5 13,800.0 | T+5 14,400.0",80.0
PHR,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,36,36,RETAIL_DRIVEN,MODE_A,67000.0,67000.0,62200.0,-7.16,79800.0,92500.0,2.67,55.4,3193.0,65530.0,151800,609000,12420.0,FLAT,False,CAUTION,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_EXHAUSTING,TĂNG,49.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 64,100.0 | T+2.5 72,700.0 | T+5 76,600.0",80.0
DL1,HNX,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,41,41,RETAIL_DRIVEN,MODE_A,5400.0,5400.0,4960.0,-8.15,6570.0,7740.0,2.66,52.6,293.0,5175.0,268600,533565,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TRUNG LẬP,45.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 5,140.0 | T+2.5 5,930.0 | T+5 6,280.0",80.0
PMB,HNX,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,33,33,RETAIL_DRIVEN,MODE_A,11300.0,11300.0,10950.0,-3.1,11600.0,11850.0,0.86,16.7,71.0,11490.0,1100,4695,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,69.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 11,250.0 | T+2.5 11,450.0 | T+5 11,500.0",80.0
CLC,HOSE,NO_ACTION,—,23,NEUTRAL,0.0,SAFE,,,44,36,RETAIL_DRIVEN,MODE_A,53900.0,53900.0,51500.0,-4.45,60200.0,66600.0,2.62,44.3,1586.0,54780.0,1600,2675,0.0,UP,False,NONE,RANGING,TRANSITIONAL,PASS,RSI_DIV_BULLISH,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,76.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 52,500.0 | T+2.5 56,800.0 | T+5 58,700.0",80.0
SSI,HOSE,NO_ACTION,—,23,NEUTRAL,0.0,SAFE,,,37,29,WHALE_DISTRIBUTING,MODE_A,27650.0,27650.0,26650.0,-3.62,30200.0,32750.0,2.55,36.9,639.0,27812.0,5022500,16646280,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,RSI_DIV_BULLISH,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,50.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 27,000.0 | T+2.5 28,650.0 | T+5 29,450.0",80.0
VTC,HNX,NO_ACTION,—,20,NEUTRAL,0.0,SAFE,,,44,44,RETAIL_DRIVEN,MODE_B,15000.0,15000.0,13150.0,-12.33,19900.0,24750.0,2.65,69.9,1221.0,13265.0,3300,16445,0.0,FLAT,False,WATCH,RANGING,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TRUNG LẬP,66.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 13,900.0 | T+2.5 16,850.0 | T+5 18,050.0",80.0
VIP,HOSE,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,36,36,RETAIL_DRIVEN,MODE_A,11350.0,11350.0,11000.0,-3.08,11900.0,12450.0,1.57,40.0,136.0,11415.0,62500,164160,0.0,UP,False,NONE,RANGING,STEADY_BEAR,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,55.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 11,200.0 | T+2.5 11,550.0 | T+5 11,750.0",80.0
BVS,HNX,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,31,31,RETAIL_DRIVEN,MODE_A,26300.0,26300.0,25400.0,-3.42,28600.0,30950.0,2.56,37.5,579.0,26010.0,46200,112700,80220.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,60.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 25,700.0 | T+2.5 27,250.0 | T+5 27,900.0",80.0
NFC,HNX,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,42,42,RETAIL_DRIVEN,MODE_A,57000.0,57000.0,53500.0,-6.14,66300.0,75600.0,2.66,47.5,2325.0,59146.0,2900,3535,0.0,UP,False,NONE,RANGING,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,3.8,200,,UPTREND_STRENGTHENING,TĂNG,95.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 54,900.0 | T+2.5 61,200.0 | T+5 64,000.0",80.0
C32,HOSE,NO_ACTION,—,10,NEUTRAL,0.0,SAFE,,,37,37,RETAIL_DRIVEN,MODE_A,13200.0,13200.0,12250.0,-7.2,15700.0,18200.0,2.63,39.4,625.0,13672.0,3800,99975,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,60.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 12,650.0 | T+2.5 14,300.0 | T+5 15,100.0",80.0
TRA,HOSE,NO_ACTION,—,10,NEUTRAL,0.0,SAFE,,,0,26,WHALE_DISTRIBUTING,MODE_A,79900.0,79900.0,77300.0,-3.25,86600.0,93300.0,2.58,53.9,1671.0,79185.0,300,7930,-9210.0,DOWN,False,NONE,RANGING,STEADY_BULL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,64.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 78,400.0 | T+2.5 82,900.0 | T+5 84,900.0",80.0
TLD,HOSE,NO_ACTION,—,0,NEUTRAL,0.0,SAFE,,,4,34,WHALE_DISTRIBUTING,MODE_A,8460.0,8460.0,8200.0,-3.07,8870.0,9270.0,1.58,36.1,101.0,8464.0,99100,299505,0.0,DOWN,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,85.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 8,370.0 | T+2.5 8,640.0 | T+5 8,760.0",80.0
VRE,HOSE,NO_ACTION,—,0,NEUTRAL,0.0,SAFE,,,0,30,WHALE_DISTRIBUTING,MODE_A,32600.0,32600.0,29850.0,-8.44,39850.0,47100.0,2.64,34.6,1811.0,33500.0,885100,9486580,0.0,DOWN,False,WATCH,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,BREAKOUT_EMERGING,TĂNG,88.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 30,950.0 | T+2.5 35,850.0 | T+5 38,050.0",80.0
CMC,HNX,NO_ACTION,—,0,NEUTRAL,0.0,SAFE,,,16,46,WHALE_DISTRIBUTING,MODE_A,9200.0,9200.0,8680.0,-5.65,10550.0,11950.0,2.6,52.9,343.0,9000.0,400,2185,-6780.0,DOWN,False,CAUTION,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,4.29,1400,,RANGE_COMPRESSION,TĂNG,78.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 8,890.0 | T+2.5 9,820.0 | T+5 10,250.0",80.0
VAB,HOSE,WATCH,LOW,60,NEUTRAL,0.0,SAFE,,,55,45,RETAIL_DRIVEN,MODE_A,10850.0,10650.0,10300.0,-3.29,11250.0,11850.0,1.71,81.8,150.0,10218.0,2888700,421635,866610.0,UP,False,NONE,RANGING,TRANSITIONAL,WARN,CUP_WITH_HANDLE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_EXHAUSTING,TRUNG LẬP,23.0,CHO_XAC_NHAN,Co manh moi quan sat nhung chua du xac suat de vao lenh; uu tien cho them xac nhan.,"Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 10,700.0 | T+2.5 11,150.0 | T+5 11,400.0",75.0
NSC,HOSE,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,47,47,MIXED,MODE_A,75500.0,75500.0,73200.0,-3.05,80400.0,85400.0,2.13,49.1,1236.0,75550.0,100,1560,0.0,DOWN,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,56.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 74,300.0 | T+2.5 77,500.0 | T+5 79,000.0",75.0
DTG,HNX,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,30,30,WHALE_DISTRIBUTING,MODE_A,15500.0,15500.0,14750.0,-4.84,17500.0,19500.0,2.67,46.6,500.0,15645.0,100,1715,0.0,DOWN,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,63.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 15,000.0 | T+2.5 16,300.0 | T+5 16,900.0",75.0
MBG,HNX,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,26,26,WHALE_DISTRIBUTING,MODE_A,2800.0,2780.0,2580.0,-7.19,3290.0,3810.0,2.55,50.0,129.0,2810.0,16900,198135,0.0,DOWN,False,NONE,RANGING,STEADY_BEAR,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,GIẢM,66.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 2,670.0 | T+2.5 3,010.0 | T+5 3,160.0",75.0
SCG,HNX,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,25,25,WHALE_DISTRIBUTING,MODE_A,66600.0,66600.0,64600.0,-3.0,69200.0,71700.0,1.3,45.9,643.0,67915.0,13800,23795,-19080.0,DOWN,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,54.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 66,000.0 | T+2.5 67,600.0 | T+5 68,400.0",75.0
VNF,HNX,NO_ACTION,—,33,NEUTRAL,0.0,SAFE,,,44,36,RETAIL_DRIVEN,MODE_A,14800.0,14800.0,14250.0,-3.72,16250.0,17650.0,2.64,48.0,357.0,14890.0,800,2935,3000.0,UP,False,NONE,RANGING,TRANSITIONAL,PASS,RSI_DIV_BULLISH,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,44.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 14,500.0 | T+2.5 15,450.0 | T+5 15,850.0",75.0
SFG,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,30,30,WHALE_DISTRIBUTING,MODE_A,10850.0,10850.0,10450.0,-3.69,11800.0,12750.0,2.38,42.1,236.0,10902.0,100,4745,0.0,DOWN,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,BREAKOUT_EMERGING,TĂNG,66.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 10,600.0 | T+2.5 11,250.0 | T+5 11,500.0",75.0
GLT,HNX,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,53,53,RETAIL_DRIVEN,MODE_A,28500.0,28500.0,26750.0,-6.14,33050.0,37600.0,2.6,39.1,1136.0,29256.0,52700,16940,62850.0,UP,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,BREAKOUT_EMERGING,TĂNG,37.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 27,600.0 | T+2.5 30,750.0 | T+5 32,500.0",75.0
HKT,HNX,NO_ACTION,—,20,NEUTRAL,0.0,SAFE,,,43,43,RETAIL_DRIVEN,MODE_B,20000.0,20000.0,17500.0,-12.5,26550.0,33100.0,2.62,37.2,1636.0,21460.0,10300,2610,3090.0,UP,False,NONE,MARKUP,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,BREAKOUT_EMERGING,TĂNG,95.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 18,200.0 | T+2.5 22,450.0 | T+5 24,100.0",75.0
VPH,HOSE,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,39,39,RETAIL_DRIVEN,MODE_B,3890.0,3890.0,3650.0,-6.17,4510.0,5120.0,2.58,66.1,154.0,3610.0,35300,95065,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,GIẢM,42.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 3,750.0 | T+2.5 4,120.0 | T+5 4,280.0",75.0
HII,HOSE,NO_ACTION,—,10,NEUTRAL,0.0,SAFE,,,31,31,RETAIL_DRIVEN,MODE_A,5980.0,5980.0,5530.0,-7.53,7170.0,8360.0,2.64,28.8,297.0,6208.0,61300,379150,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,79.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 5,650.0 | T+2.5 6,430.0 | T+5 6,720.0",75.0
LGL,HOSE,NO_ACTION,—,10,NEUTRAL,0.0,SAFE,,,29,29,WHALE_DISTRIBUTING,MODE_A,5750.0,5750.0,5430.0,-5.57,6600.0,7450.0,2.66,32.2,213.0,6091.0,26500,78450,0.0,FLAT,False,NONE,RANGING,STEADY_BEAR,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,55.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 5,671.5 | T+2.5 6,090.0 | T+5 6,350.0",75.0
HVN,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,35,25,WHALE_DISTRIBUTING,MODE_A,21400.0,21400.0,20750.0,-3.04,23100.0,24750.0,2.62,32.3,421.0,21782.0,206200,566805,0.0,FLAT,False,NONE,MARKDOWN,STEADY_BEAR,PASS,CUP_WITH_HANDLE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,81.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
